order,x_m,y_m
0,0.00038028169014083597,-0.024781690140845063
1,-0.00028672032193159615,-0.02406338028169014
2,-0.0010407831605014754,-0.02334507042253521
3,-0.0018412784398699924,-0.022626760563380283
4,-0.002647577774338341,-0.021908450704225355
5,-0.003419052778207711,-0.021190140845070427
6,-0.004115075065779295,-0.0204718309859155
7,-0.0046950162513543095,-0.019753521126760685
8,-0.005014192849404148,-0.019035211267605753
9,-0.0051227518959913645,-0.01831690140845082
10,-0.005014192849404148,-0.017598591549295883
11,-0.0046950162513543095,-0.01688028169014095
12,-0.0041340195016251625,-0.016161971830986013
13,-0.0034059588299025145,-0.015443661971831082
14,-0.002592091007583983,-0.014725352112676149
15,-0.001780173347778994,-0.014007042253521215
16,-0.001064463705308784,-0.01328873239436628
17,-0.0005457204767063971,-0.012570422535211345
18,-0.00013228602383532197,-0.011852112676056412
19,0.00017258938244853718,-0.011133802816901479
20,0.0003721560130010845,-0.010415492957746544
21,0.0004761646803900345,-0.00969718309859161
22,0.0005008667388949103,-0.008978873239436677
23,0.00046901408450704445,-0.008260563380281742
24,0.00040985915492957936,-0.007542253521126809
25,0.00035915492957746626,-0.006823943661971875
26,0.00035915492957746626,-0.006105633802816941
27,0.00035915492957746626,-0.0053873239436620065
28,0.00035915492957746626,-0.004669014084507072
29,0.00035915492957746626,-0.003950704225352138
30,0.00040985915492957936,-0.0032323943661972045
31,0.00046901408450704445,-0.0025140845070422703
32,0.00039945828819068426,-0.0017957746478873366
33,0.0003578548212351042,-0.0010774647887324027
34,0.00020704225352112703,-0.0003591549295774684
35,0.000103683640303358,0.00035915492957746533
36,1.2026002166846041e-05,0.0010774647887323993
37,-0.00014788732394366427,0.0017957746478873334
38,-0.00035655471289274487,0.0025140845070422677
39,-0.0005944745395449675,0.003232394366197202
40,-0.0008421451787649042,0.0039507042253521365
41,-0.001080065005417127,0.00466901408450707
42,-0.0012887323943662076,0.005387323943662004
43,-0.001448645720476718,0.006105633802816937
44,-0.0015403033586132299,0.006823943661971871
45,-0.001643661971830999,0.007542253521126805
46,-0.001794474539544976,0.008260563380281739
47,-0.001836078006500556,0.008978873239436674
48,-0.0019056338028169164,0.009697183098591607
49,-0.0018464788732394512,0.010415492957746542
50,-0.0017957746478873382,0.011133802816901473
51,-0.0017957746478873382,0.011852112676056408
52,-0.0017957746478873382,0.012570422535211343
53,-0.0017957746478873382,0.013288732394366278
54,-0.0017957746478873382,0.01400704225352121
55,-0.0017957746478873382,0.014725352112676145
56,-0.0017957746478873382,0.015443661971831078
57,-0.0017957746478873382,0.016161971830986013
58,-0.0017957746478873382,0.01688028169014095
59,-0.0017957746478873382,0.01759859154929588
60,-0.0017957746478873382,0.018316901408450815
61,-0.0017957746478873382,0.01903521126760575
62,-0.0017957746478873382,0.01975352112676068
63,-0.0017957746478873278,0.020471830985915495
64,-0.0017957746478873278,0.021190140845070427
65,-0.001795774647887328,0.021908450704225355
66,-0.001795774647887328,0.02262676056338029
67,-0.001795774647887328,0.023345070422535218
68,-0.0017957746478873278,0.024063380281690153
69,-0.0017957746478873273,0.024781690140845084
